ticker,date,stat,threshold,mu_sim,dist,p_sim,p_nb,y,p_play
KXNBA3PT-26APR10CLEATL-CLEJHARDEN1-5,2026-04-10,fg3m,4.5,1.884,2.616,0.0455,0.06150251764995451,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSDWHITE9-10,2026-04-10,pts,9.5,10.15975,-0.6597500000000007,0.50575,0.49615723158583724,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSDWHITE9-15,2026-04-10,pts,14.5,10.15975,4.340249999999999,0.196,0.18608503256152908,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSDWHITE9-20,2026-04-10,pts,19.5,10.15975,9.34025,0.05425,0.05276654233975908,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSDWHITE9-25,2026-04-10,pts,24.5,10.15975,14.34025,0.0095,0.012341624349344826,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSDWHITE9-30,2026-04-10,pts,29.5,10.15975,19.340249999999997,0.001,0.002513902981197913,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSJBROWN7-25,2026-04-10,pts,24.5,16.9615,7.538499999999999,0.14725,0.16359242226893378,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSJBROWN7-30,2026-04-10,pts,29.5,16.9615,12.538499999999999,0.05225,0.07245810071121561,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSJBROWN7-35,2026-04-10,pts,34.5,16.9615,17.5385,0.01225,0.029358096618740448,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSJBROWN7-40,2026-04-10,pts,39.5,16.9615,22.5385,0.0015,0.011079858960952427,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSNQUETA88-10,2026-04-10,pts,9.5,9.3225,0.1775000000000002,0.452,0.4302752001736968,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSNQUETA88-15,2026-04-10,pts,14.5,9.3225,5.1775,0.14175,0.14018849027916291,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSNQUETA88-20,2026-04-10,pts,19.5,9.3225,10.1775,0.0325,0.034098540696082646,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSNQUETA88-25,2026-04-10,pts,24.5,9.3225,15.1775,0.005,0.00680268106165105,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSPPRITCHARD11-10,2026-04-10,pts,9.5,12.14425,-2.6442499999999995,0.637,0.6297161604307642,1.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSPPRITCHARD11-15,2026-04-10,pts,14.5,12.14425,2.3557500000000005,0.316,0.30521787791876054,1.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSPPRITCHARD11-20,2026-04-10,pts,19.5,12.14425,7.3557500000000005,0.11525,0.11519015605835903,1.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSPPRITCHARD11-25,2026-04-10,pts,24.5,12.14425,12.35575,0.03325,0.036345247317894014,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSPPRITCHARD11-30,2026-04-10,pts,29.5,12.14425,17.35575,0.007,0.010057408288575709,0.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSSHAUSER30-10,2026-04-10,pts,9.5,7.777,1.7229999999999999,0.32025,0.29850571952616056,1.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSSHAUSER30-15,2026-04-10,pts,14.5,7.777,6.723,0.0905,0.06968870173984598,1.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSSHAUSER30-20,2026-04-10,pts,19.5,7.777,11.722999999999999,0.01925,0.01186407729826433,1.0,1.0
KXNBAPTS-26APR10NOPBOS-BOSSHAUSER30-25,2026-04-10,pts,24.5,7.777,16.723,0.00375,0.0016397893878307146,0.0,1.0
KXNBAPTS-26APR10NOPBOS-NOPDQUEEN22-10,2026-04-10,pts,9.5,7.926,1.5739999999999998,0.3315,0.31151043215208296,1.0,1.0
KXNBAPTS-26APR10NOPBOS-NOPDQUEEN22-15,2026-04-10,pts,14.5,7.926,6.574,0.10675,0.07548292334484097,1.0,1.0
KXNBAPTS-26APR10NOPBOS-NOPDQUEEN22-20,2026-04-10,pts,19.5,7.926,11.574,0.02525,0.01336807018015751,1.0,1.0
KXNBAPTS-26APR10NOPBOS-NOPDQUEEN22-25,2026-04-10,pts,24.5,7.926,16.573999999999998,0.004,0.0019239503320004347,1.0,1.0
KXNBAREB-26APR10NOPBOS-BOSJBROWN7-10,2026-04-10,reb,9.5,4.72325,4.77675,0.033,0.05021370051769214,0.0,1.0
KXNBAREB-26APR10NOPBOS-BOSJBROWN7-12,2026-04-10,reb,11.5,4.72325,6.77675,0.00625,0.015174005113746225,0.0,1.0
KXNBAREB-26APR10NOPBOS-BOSJBROWN7-6,2026-04-10,reb,5.5,4.72325,0.7767499999999998,0.3415,0.3417374276240448,0.0,1.0
KXNBAREB-26APR10NOPBOS-BOSJBROWN7-7,2026-04-10,reb,6.5,4.72325,1.7767499999999998,0.20875,0.22740792392725306,0.0,1.0
KXNBAREB-26APR10NOPBOS-BOSJBROWN7-8,2026-04-10,reb,7.5,4.72325,2.77675,0.11375,0.14366590010256486,0.0,1.0
KXNBAREB-26APR10NOPBOS-BOSNQUETA88-10,2026-04-10,reb,9.5,4.71725,4.78275,0.036,0.04993265829620219,1.0,1.0
KXNBAREB-26APR10NOPBOS-BOSNQUETA88-12,2026-04-10,reb,11.5,4.71725,6.78275,0.00925,0.01506451424608568,0.0,1.0
KXNBAREB-26APR10NOPBOS-BOSNQUETA88-4,2026-04-10,reb,3.5,4.71725,-1.21725,0.6655,0.6421523676962276,1.0,1.0
KXNBAREB-26APR10NOPBOS-BOSNQUETA88-6,2026-04-10,reb,5.5,4.71725,0.7827500000000001,0.33875,0.3408659533157852,1.0,1.0
KXNBAREB-26APR10NOPBOS-BOSNQUETA88-8,2026-04-10,reb,7.5,4.71725,2.78275,0.12575,0.143087269462559,1.0,1.0
KXNBAREB-26APR10NOPBOS-NOPDQUEEN22-10,2026-04-10,reb,9.5,4.2395,5.2605,0.0315,0.03053346965398107,1.0,1.0
KXNBAREB-26APR10NOPBOS-NOPDQUEEN22-12,2026-04-10,reb,11.5,4.2395,7.2605,0.00625,0.008008910584315965,0.0,1.0
KXNBAREB-26APR10NOPBOS-NOPDQUEEN22-14,2026-04-10,reb,13.5,4.2395,9.2605,0.002,0.0018652715057482228,0.0,1.0
KXNBAREB-26APR10NOPBOS-NOPDQUEEN22-16,2026-04-10,reb,15.5,4.2395,11.2605,0.001,0.0003945150703122957,0.0,1.0
KXNBAREB-26APR10NOPBOS-NOPDQUEEN22-18,2026-04-10,reb,17.5,4.2395,13.2605,0.0,7.706273746366232e-05,0.0,1.0
KXNBAAST-26APR10NOPBOS-BOSDWHITE9-10,2026-04-10,ast,9.5,2.80175,6.69825,0.00025,0.002985195693970266,0.0,1.0
KXNBAAST-26APR10NOPBOS-BOSDWHITE9-2,2026-04-10,ast,1.5,2.80175,-1.3017500000000002,0.762,0.7327790489929416,1.0,1.0
KXNBAAST-26APR10NOPBOS-BOSDWHITE9-4,2026-04-10,ast,3.5,2.80175,0.6982499999999998,0.3135,0.3122138828532861,1.0,1.0
KXNBAAST-26APR10NOPBOS-BOSDWHITE9-6,2026-04-10,ast,5.5,2.80175,2.69825,0.06425,0.08716302384677976,0.0,1.0
KXNBAAST-26APR10NOPBOS-BOSDWHITE9-8,2026-04-10,ast,7.5,2.80175,4.69825,0.00825,0.018005848813993586,0.0,1.0
KXNBAAST-26APR10NOPBOS-BOSJBROWN7-10,2026-04-10,ast,9.5,3.32475,6.17525,0.003,0.008231424234298013,0.0,1.0
KXNBAAST-26APR10NOPBOS-BOSJBROWN7-2,2026-04-10,ast,1.5,3.32475,-1.8247499999999999,0.83525,0.8046516748394019,0.0,1.0
KXNBAAST-26APR10NOPBOS-BOSJBROWN7-4,2026-04-10,ast,3.5,3.32475,0.17525000000000013,0.424,0.4148456636140011,0.0,1.0
KXNBAAST-26APR10NOPBOS-BOSJBROWN7-6,2026-04-10,ast,5.5,3.32475,2.17525,0.124,0.14576598712843425,0.0,1.0
KXNBAAST-26APR10NOPBOS-BOSJBROWN7-8,2026-04-10,ast,7.5,3.32475,4.17525,0.02325,0.03851758088465829,0.0,1.0
KXNBAAST-26APR10NOPBOS-BOSPPRITCHARD11-10,2026-04-10,ast,9.5,2.96,6.54,0.001,0.00417456315835496,1.0,1.0
KXNBAAST-26APR10NOPBOS-BOSPPRITCHARD11-2,2026-04-10,ast,1.5,2.96,-1.46,0.7835,0.7569290583536171,1.0,1.0
KXNBAAST-26APR10NOPBOS-BOSPPRITCHARD11-4,2026-04-10,ast,3.5,2.96,0.54,0.3465,0.34371493747925785,1.0,1.0
KXNBAAST-26APR10NOPBOS-BOSPPRITCHARD11-6,2026-04-10,ast,5.5,2.96,2.54,0.08775,0.10350717642050777,1.0,1.0
KXNBAAST-26APR10NOPBOS-BOSPPRITCHARD11-8,2026-04-10,ast,7.5,2.96,4.54,0.014,0.02317685122816937,1.0,1.0
KXNBAAST-26APR10NOPBOS-NOPDQUEEN22-10,2026-04-10,ast,9.5,2.09175,7.40825,0.00025,0.000434921202849492,0.0,1.0
KXNBAAST-26APR10NOPBOS-NOPDQUEEN22-2,2026-04-10,ast,1.5,2.09175,-0.5917500000000002,0.6,0.5931632396389313,1.0,1.0
KXNBAAST-26APR10NOPBOS-NOPDQUEEN22-4,2026-04-10,ast,3.5,2.09175,1.4082499999999998,0.176,0.17379413864276239,1.0,1.0
KXNBAAST-26APR10NOPBOS-NOPDQUEEN22-6,2026-04-10,ast,5.5,2.09175,3.40825,0.02725,0.03158302344016084,0.0,1.0
KXNBAAST-26APR10NOPBOS-NOPDQUEEN22-8,2026-04-10,ast,7.5,2.09175,5.40825,0.0045,0.00415758761385665,0.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSDWHITE9-2,2026-04-10,fg3m,1.5,1.58175,-0.08174999999999999,0.47225,0.45126165978054444,1.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSDWHITE9-3,2026-04-10,fg3m,2.5,1.58175,0.91825,0.20825,0.22066719532878387,1.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSDWHITE9-4,2026-04-10,fg3m,3.5,1.58175,1.91825,0.07975,0.09356815644689631,0.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSDWHITE9-5,2026-04-10,fg3m,4.5,1.58175,2.91825,0.0245,0.03557340650633367,0.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSDWHITE9-6,2026-04-10,fg3m,5.5,1.58175,3.91825,0.0065,0.01241231984716984,0.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSJBROWN7-1,2026-04-10,fg3m,0.5,1.2085,-0.7084999999999999,0.6935,0.6743300218466474,1.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSJBROWN7-2,2026-04-10,fg3m,1.5,1.2085,0.2915000000000001,0.34325,0.33454966998307456,1.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSJBROWN7-3,2026-04-10,fg3m,2.5,1.2085,1.2915,0.12225,0.13407873877063448,0.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSJBROWN7-4,2026-04-10,fg3m,3.5,1.2085,2.2915,0.03625,0.04609345386942976,0.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSJBROWN7-5,2026-04-10,fg3m,4.5,1.2085,3.2915,0.00975,0.014124994551911962,0.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSPPRITCHARD11-1,2026-04-10,fg3m,0.5,1.84925,-1.34925,0.83725,0.8090838725132604,1.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSPPRITCHARD11-2,2026-04-10,fg3m,1.5,1.84925,-0.34925000000000006,0.54425,0.5248808929200715,1.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSPPRITCHARD11-3,2026-04-10,fg3m,2.5,1.84925,0.6507499999999999,0.279,0.2856334822505483,1.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSPPRITCHARD11-4,2026-04-10,fg3m,3.5,1.84925,1.65075,0.1235,0.1358129427836925,1.0,1.0
KXNBA3PT-26APR10NOPBOS-BOSPPRITCHARD11-5,2026-04-10,fg3m,4.5,1.84925,2.65075,0.04375,0.058143803612736855,1.0,1.0
KXNBAPTS-26APR10DETCHA-CHABMILLER24-10,2026-04-10,pts,9.5,11.75575,-2.255750000000001,0.6205,0.6061975664370354,1.0,1.0
KXNBAPTS-26APR10DETCHA-CHABMILLER24-15,2026-04-10,pts,14.5,11.75575,2.744249999999999,0.2965,0.281400880532078,1.0,1.0
KXNBAPTS-26APR10DETCHA-CHABMILLER24-20,2026-04-10,pts,19.5,11.75575,7.744249999999999,0.09575,0.10113721228086425,1.0,1.0
KXNBAPTS-26APR10DETCHA-CHABMILLER24-25,2026-04-10,pts,24.5,11.75575,12.74425,0.02125,0.03030904461994799,0.0,1.0
KXNBAPTS-26APR10DETCHA-CHABMILLER24-30,2026-04-10,pts,29.5,11.75575,17.74425,0.00675,0.007954948414707341,0.0,1.0
KXNBAPTS-26APR10DETCHA-CHAKKNUEPPEL7-15,2026-04-10,pts,14.5,10.92475,3.5752500000000005,0.25525,0.23095118958701277,0.0,1.0
KXNBAPTS-26APR10DETCHA-CHAKKNUEPPEL7-20,2026-04-10,pts,19.5,10.92475,8.57525,0.0855,0.0739547366527904,0.0,1.0
KXNBAPTS-26APR10DETCHA-CHAKKNUEPPEL7-25,2026-04-10,pts,24.5,10.92475,13.57525,0.02,0.019634956787436986,0.0,1.0
KXNBAPTS-26APR10DETCHA-CHAKKNUEPPEL7-30,2026-04-10,pts,29.5,10.92475,18.57525,0.00375,0.004552179622054897,0.0,1.0
KXNBAPTS-26APR10DETCHA-CHALBALL1-15,2026-04-10,pts,14.5,13.30325,1.1967499999999998,0.39575,0.3757096742338508,1.0,1.0
KXNBAPTS-26APR10DETCHA-CHALBALL1-20,2026-04-10,pts,19.5,13.30325,6.19675,0.173,0.16137733768101692,1.0,1.0
KXNBAPTS-26APR10DETCHA-CHALBALL1-25,2026-04-10,pts,24.5,13.30325,11.19675,0.0525,0.05841080133004839,1.0,1.0
KXNBAPTS-26APR10DETCHA-CHALBALL1-30,2026-04-10,pts,29.5,13.30325,16.19675,0.01475,0.018619221290683274,0.0,1.0
KXNBAPTS-26APR10DETCHA-CHAMBRIDGES0-10,2026-04-10,pts,9.5,11.06325,-1.56325,0.56825,0.5610921412591376,1.0,1.0
KXNBAPTS-26APR10DETCHA-CHAMBRIDGES0-15,2026-04-10,pts,14.5,11.06325,3.43675,0.2575,0.23927254144024124,0.0,1.0
KXNBAPTS-26APR10DETCHA-CHAMBRIDGES0-20,2026-04-10,pts,19.5,11.06325,8.43675,0.08,0.07819544563752656,0.0,1.0
KXNBAPTS-26APR10DETCHA-CHAMBRIDGES0-25,2026-04-10,pts,24.5,11.06325,13.43675,0.0185,0.02120787508386568,0.0,1.0
KXNBAPTS-26APR10DETCHA-CHAMDIABATE14-10,2026-04-10,pts,9.5,7.59375,1.90625,0.3005,0.28250942284751235,0.0,1.0
KXNBAPTS-26APR10DETCHA-CHAMDIABATE14-15,2026-04-10,pts,14.5,7.59375,6.90625,0.0775,0.06289212801547017,0.0,1.0
KXNBAPTS-26APR10DETCHA-CHAMDIABATE14-20,2026-04-10,pts,19.5,7.59375,11.90625,0.016,0.010181573208929429,0.0,1.0
KXNBAPTS-26APR10DETCHA-DETATHOMPSON9-10,2026-04-10,pts,9.5,7.88875,1.61125,0.32525,0.30826057680941166,1.0,1.0
KXNBAPTS-26APR10DETCHA-DETATHOMPSON9-15,2026-04-10,pts,14.5,7.88875,6.61125,0.08975,0.07401217411178707,0.0,1.0
KXNBAPTS-26APR10DETCHA-DETATHOMPSON9-20,2026-04-10,pts,19.5,7.88875,11.61125,0.01775,0.012980357592345393,0.0,1.0
KXNBAPTS-26APR10DETCHA-DETATHOMPSON9-25,2026-04-10,pts,24.5,7.88875,16.61125,0.00275,0.0018495646318363868,0.0,1.0
KXNBAPTS-26APR10DETCHA-DETCCUNNINGHAM2-15,2026-04-10,pts,14.5,11.15525,3.3447499999999994,0.27175,0.24482449363433778,0.0,1.0
KXNBAPTS-26APR10DETCHA-DETCCUNNINGHAM2-20,2026-04-10,pts,19.5,11.15525,8.34475,0.10325,0.0810783796627671,0.0,1.0
KXNBAPTS-26APR10DETCHA-DETCCUNNINGHAM2-25,2026-04-10,pts,24.5,11.15525,13.34475,0.03325,0.02229739723974966,0.0,1.0
KXNBAPTS-26APR10DETCHA-DETCCUNNINGHAM2-30,2026-04-10,pts,29.5,11.15525,18.344749999999998,0.0065,0.005358976904536794,0.0,1.0
KXNBAPTS-26APR10DETCHA-DETDROBINSON55-10,2026-04-10,pts,9.5,8.82275,0.6772500000000008,0.39875,0.38875061217000706,1.0,1.0
KXNBAPTS-26APR10DETCHA-DETDROBINSON55-15,2026-04-10,pts,14.5,8.82275,5.677250000000001,0.141,0.11505883349608093,1.0,1.0
KXNBAPTS-26APR10DETCHA-DETDROBINSON55-20,2026-04-10,pts,19.5,8.82275,10.67725,0.034,0.025230787670844412,0.0,1.0
KXNBAPTS-26APR10DETCHA-DETDROBINSON55-25,2026-04-10,pts,24.5,8.82275,15.67725,0.0045,0.0045228801591755685,0.0,1.0
KXNBAPTS-26APR10DETCHA-DETTHARRIS12-10,2026-04-10,pts,9.5,8.267386900742741,1.232613099257259,0.3636056718433491,0.3411972579771747,0.0,0.7405
KXNBAPTS-26APR10DETCHA-DETTHARRIS12-15,2026-04-10,pts,14.5,8.267386900742741,6.232613099257259,0.12660364618501013,0.08963136400945382,0.0,0.7405
KXNBAPTS-26APR10DETCHA-DETTHARRIS12-20,2026-04-10,pts,19.5,8.267386900742741,11.232613099257259,0.033423362592842676,0.017298581508763067,0.0,0.7405
KXNBAREB-26APR10DETCHA-CHABMILLER24-2,2026-04-10,reb,1.5,3.89575,-2.39575,0.88675,0.8590939154543926,1.0,1.0
KXNBAREB-26APR10DETCHA-CHABMILLER24-4,2026-04-10,reb,3.5,3.89575,-0.39575000000000005,0.53,0.5171420701247483,0.0,1.0
KXNBAREB-26APR10DETCHA-CHABMILLER24-5,2026-04-10,reb,4.5,3.89575,0.60425,0.346,0.35209811872678487,0.0,1.0
KXNBAREB-26APR10DETCHA-CHABMILLER24-6,2026-04-10,reb,5.5,3.89575,1.60425,0.20625,0.22255333789349308,0.0,1.0
KXNBAREB-26APR10DETCHA-CHABMILLER24-8,2026-04-10,reb,7.5,3.89575,3.60425,0.05125,0.07384271049503832,0.0,1.0
KXNBAREB-26APR10DETCHA-CHAKKNUEPPEL7-2,2026-04-10,reb,1.5,4.0555,-2.5555000000000003,0.8975,0.8716755480638924,1.0,1.0
KXNBAREB-26APR10DETCHA-CHAKKNUEPPEL7-4,2026-04-10,reb,3.5,4.0555,-0.5555000000000003,0.563,0.5436929182580967,1.0,1.0
KXNBAREB-26APR10DETCHA-CHAKKNUEPPEL7-5,2026-04-10,reb,4.5,4.0555,0.4444999999999997,0.378,0.37852930411581254,0.0,1.0
KXNBAREB-26APR10DETCHA-CHAKKNUEPPEL7-6,2026-04-10,reb,5.5,4.0555,1.4444999999999997,0.2315,0.24508650142912358,0.0,1.0
KXNBAREB-26APR10DETCHA-CHAKKNUEPPEL7-8,2026-04-10,reb,7.5,4.0555,3.4444999999999997,0.0725,0.08560116513891569,0.0,1.0
KXNBAREB-26APR10DETCHA-CHALBALL1-2,2026-04-10,reb,1.5,3.86225,-2.36225,0.87575,0.8562966530232626,1.0,1.0
KXNBAREB-26APR10DETCHA-CHALBALL1-4,2026-04-10,reb,3.5,3.86225,-0.36224999999999996,0.5265,0.5114426517903309,1.0,1.0
KXNBAREB-26APR10DETCHA-CHALBALL1-5,2026-04-10,reb,4.5,3.86225,0.63775,0.34275,0.3465236502579796,1.0,1.0
KXNBAREB-26APR10DETCHA-CHALBALL1-6,2026-04-10,reb,5.5,3.86225,1.63775,0.2075,0.21788443513599665,0.0,1.0
KXNBAREB-26APR10DETCHA-CHALBALL1-8,2026-04-10,reb,7.5,3.86225,3.63775,0.0585,0.07149162695710232,0.0,1.0
KXNBAREB-26APR10DETCHA-CHAMBRIDGES0-10,2026-04-10,reb,9.5,4.23025,5.26975,0.02075,0.030215229773280283,0.0,1.0
KXNBAREB-26APR10DETCHA-CHAMBRIDGES0-2,2026-04-10,reb,1.5,4.23025,-2.73025,0.9045,0.8841062450589189,1.0,1.0
KXNBAREB-26APR10DETCHA-CHAMBRIDGES0-4,2026-04-10,reb,3.5,4.23025,-0.7302499999999998,0.5935,0.5715167252332379,1.0,1.0
KXNBAREB-26APR10DETCHA-CHAMBRIDGES0-6,2026-04-10,reb,5.5,4.23025,1.2697500000000002,0.265,0.27013312836206926,1.0,1.0
KXNBAREB-26APR10DETCHA-CHAMBRIDGES0-8,2026-04-10,reb,7.5,4.23025,3.26975,0.07825,0.09946474868879007,1.0,1.0
KXNBAREB-26APR10DETCHA-CHAMDIABATE14-10,2026-04-10,reb,9.5,5.22375,4.27625,0.05175,0.07690932965052011,0.0,1.0
KXNBAREB-26APR10DETCHA-CHAMDIABATE14-12,2026-04-10,reb,11.5,5.22375,6.27625,0.01425,0.026368343625516544,0.0,1.0
KXNBAREB-26APR10DETCHA-CHAMDIABATE14-6,2026-04-10,reb,5.5,5.22375,0.2762500000000001,0.42225,0.4135165826002718,1.0,1.0
KXNBAREB-26APR10DETCHA-CHAMDIABATE14-8,2026-04-10,reb,7.5,5.22375,2.27625,0.16425,0.194807798803589,0.0,1.0
KXNBAREB-26APR10DETCHA-CHAMDIABATE14-9,2026-04-10,reb,8.5,5.22375,3.27625,0.1015,0.12483269510614181,0.0,1.0
KXNBAREB-26APR10DETCHA-DETATHOMPSON9-2,2026-04-10,reb,1.5,3.86875,-2.36875,0.8745,0.8568438751789393,1.0,1.0
KXNBAREB-26APR10DETCHA-DETATHOMPSON9-4,2026-04-10,reb,3.5,3.86875,-0.3687499999999999,0.525,0.5125520165823853,1.0,1.0
KXNBAREB-26APR10DETCHA-DETATHOMPSON9-5,2026-04-10,reb,4.5,3.86875,0.6312500000000001,0.34775,0.34760596096146323,1.0,1.0
KXNBAREB-26APR10DETCHA-DETATHOMPSON9-6,2026-04-10,reb,5.5,3.86875,1.63125,0.2095,0.21878863950724248,0.0,1.0
KXNBAREB-26APR10DETCHA-DETATHOMPSON9-8,2026-04-10,reb,7.5,3.86875,3.63125,0.058,0.07194465210539569,0.0,1.0
KXNBAREB-26APR10DETCHA-DETCCUNNINGHAM2-10,2026-04-10,reb,9.5,3.57825,5.921749999999999,0.011,0.012897891944027573,0.0,1.0
KXNBAREB-26APR10DETCHA-DETCCUNNINGHAM2-2,2026-04-10,reb,1.5,3.57825,-2.07825,0.82475,0.8301472648840706,1.0,1.0
KXNBAREB-26APR10DETCHA-DETCCUNNINGHAM2-4,2026-04-10,reb,3.5,3.57825,-0.07825000000000015,0.46325,0.4613872408639773,0.0,1.0
KXNBAREB-26APR10DETCHA-DETCCUNNINGHAM2-6,2026-04-10,reb,5.5,3.57825,1.9217499999999998,0.188,0.17932104661063275,0.0,1.0
KXNBAREB-26APR10DETCHA-DETCCUNNINGHAM2-8,2026-04-10,reb,7.5,3.57825,3.92175,0.0525,0.05320997222318469,0.0,1.0
KXNBAREB-26APR10DETCHA-DETTHARRIS12-10,2026-04-10,reb,9.5,3.3703578663065494,6.129642133693451,0.012829169480081027,0.009300551926075262,0.0,0.7405
KXNBAREB-26APR10DETCHA-DETTHARRIS12-2,2026-04-10,reb,1.5,3.3703578663065494,-1.8703578663065494,0.7977717758271439,0.8079409043044259,1.0,0.7405
KXNBAREB-26APR10DETCHA-DETTHARRIS12-4,2026-04-10,reb,3.5,3.3703578663065494,0.12964213369345057,0.42707629979743417,0.42294378429459145,1.0,0.7405
KXNBAREB-26APR10DETCHA-DETTHARRIS12-6,2026-04-10,reb,5.5,3.3703578663065494,2.1296421336934506,0.15361242403781228,0.15254556216936588,1.0,0.7405
KXNBAREB-26APR10DETCHA-DETTHARRIS12-8,2026-04-10,reb,7.5,3.3703578663065494,4.129642133693451,0.04287643484132343,0.041738903984874565,0.0,0.7405
KXNBAAST-26APR10DETCHA-CHABMILLER24-2,2026-04-10,ast,1.5,2.301,-0.8010000000000002,0.65575,0.6401198177254188,0.0,1.0
KXNBAAST-26APR10DETCHA-CHABMILLER24-3,2026-04-10,ast,2.5,2.301,0.19899999999999984,0.395,0.3960912402043071,0.0,1.0
KXNBAAST-26APR10DETCHA-CHABMILLER24-4,2026-04-10,ast,3.5,2.301,1.1989999999999998,0.21375,0.21323720077820651,0.0,1.0
KXNBAAST-26APR10DETCHA-CHABMILLER24-6,2026-04-10,ast,5.5,2.301,3.199,0.037,0.044781033081108146,0.0,1.0
KXNBAAST-26APR10DETCHA-CHABMILLER24-8,2026-04-10,ast,7.5,2.301,5.199,0.00325,0.0068544092941007495,0.0,1.0
KXNBAAST-26APR10DETCHA-CHAKKNUEPPEL7-2,2026-04-10,ast,1.5,2.30625,-0.8062499999999999,0.662,0.6412317926647795,0.0,1.0
KXNBAAST-26APR10DETCHA-CHAKKNUEPPEL7-3,2026-04-10,ast,2.5,2.30625,0.1937500000000001,0.39925,0.3973422414669523,0.0,1.0
KXNBAAST-26APR10DETCHA-CHAKKNUEPPEL7-4,2026-04-10,ast,3.5,2.30625,1.19375,0.207,0.21424904864472505,0.0,1.0
KXNBAAST-26APR10DETCHA-CHAKKNUEPPEL7-6,2026-04-10,ast,5.5,2.30625,3.19375,0.0375,0.04514704371911449,0.0,1.0
KXNBAAST-26APR10DETCHA-CHAKKNUEPPEL7-8,2026-04-10,ast,7.5,2.30625,5.19375,0.0045,0.006935091209884892,0.0,1.0
KXNBAAST-26APR10DETCHA-CHALBALL1-10,2026-04-10,ast,9.5,3.7405,5.7595,0.00825,0.015681731497502405,0.0,1.0
KXNBAAST-26APR10DETCHA-CHALBALL1-12,2026-04-10,ast,11.5,3.7405,7.7595,0.001,0.003378084825740202,0.0,1.0
KXNBAAST-26APR10DETCHA-CHALBALL1-4,2026-04-10,ast,3.5,3.7405,-0.24049999999999994,0.50775,0.4914138055572398,1.0,1.0
KXNBAAST-26APR10DETCHA-CHALBALL1-6,2026-04-10,ast,5.5,3.7405,1.7595,0.194,0.20012476398790424,1.0,1.0
KXNBAAST-26APR10DETCHA-CHALBALL1-8,2026-04-10,ast,7.5,3.7405,3.7595,0.049,0.06209678489253556,1.0,1.0
KXNBAAST-26APR10DETCHA-CHAMBRIDGES0-2,2026-04-10,ast,1.5,2.16975,-0.6697500000000001,0.62725,0.6112761181853881,1.0,1.0
KXNBAAST-26APR10DETCHA-CHAMBRIDGES0-3,2026-04-10,ast,2.5,2.16975,0.33024999999999993,0.36975,0.3644475215829608,1.0,1.0
KXNBAAST-26APR10DETCHA-CHAMBRIDGES0-4,2026-04-10,ast,3.5,2.16975,1.33025,0.1835,0.18827377358952635,0.0,1.0
KXNBAAST-26APR10DETCHA-CHAMBRIDGES0-6,2026-04-10,ast,5.5,2.16975,3.33025,0.02525,0.036185807864607455,0.0,1.0
KXNBAAST-26APR10DETCHA-CHAMBRIDGES0-8,2026-04-10,ast,7.5,2.16975,5.3302499999999995,0.002,0.005049500014685848,0.0,1.0
KXNBAAST-26APR10DETCHA-DETATHOMPSON9-2,2026-04-10,ast,1.5,2.23675,-0.7367499999999998,0.643,0.6262528748893481,1.0,1.0
KXNBAAST-26APR10DETCHA-DETATHOMPSON9-3,2026-04-10,ast,2.5,2.23675,0.2632500000000002,0.382,0.3806860715873791,1.0,1.0
KXNBAAST-26APR10DETCHA-DETATHOMPSON9-4,2026-04-10,ast,3.5,2.23675,1.2632500000000002,0.1885,0.20093262699303838,1.0,1.0
