game_id,date,y,margin,total,p_sim,m_sim,t_sim,p_elo,p_const,margin_sd_sim,total_sd_sim
espn:401705432,2025-03-02,1.0,7.0,213.0,0.58975,3.789625,234.228125,0.6032593791459478,0.55,16.66830427366188,20.753339104451964
espn:401705433,2025-03-02,1.0,4.0,262.0,0.784,12.631375,229.907875,0.8681895832302561,0.55,16.25032278477492,20.38140422013103
espn:401705434,2025-03-02,1.0,15.0,239.0,0.659625,6.793875,235.285625,0.8213887420963264,0.55,16.574118000194613,20.80815449191434
espn:401705435,2025-03-02,0.0,-4.0,228.0,0.44675,-2.081375,224.741375,0.35960738539263043,0.55,16.282836150664142,20.14095921522545
espn:401705436,2025-03-02,0.0,-2.0,206.0,0.567125,2.84075,213.116,0.6052204859628544,0.55,16.0597132426921,19.754487945780827
espn:401705437,2025-03-02,0.0,-14.0,278.0,0.22075,-12.2765,225.12975,0.14719252202362165,0.55,16.158041272072552,20.240637710741723
espn:401705438,2025-03-02,0.0,-7.0,249.0,0.509375,0.292125,231.093125,0.5621739107735647,0.55,16.312733921215507,20.266344089015536
espn:401705439,2025-03-02,0.0,-18.0,214.0,0.434375,-2.830875,228.154375,0.3034780491280277,0.55,16.451178429959814,20.44743977517418
espn:401705440,2025-03-02,1.0,6.0,210.0,0.5585,2.29725,223.0585,0.7790480697887625,0.55,16.26013968074998,19.745735685205556
espn:401705441,2025-03-03,0.0,-18.0,220.0,0.279625,-9.35675,218.873,0.1363809953023388,0.55,16.347858558156783,19.975888490878198
espn:401705442,2025-03-03,0.0,-17.0,221.0,0.563875,2.51775,219.33725,0.3297576173914858,0.55,15.892653489505772,19.785973881451984
espn:401705443,2025-03-03,1.0,16.0,196.0,0.683,7.5075,217.9385,0.8154450091376549,0.55,16.159639344675984,20.02038255753371
espn:401705444,2025-03-03,0.0,-2.0,262.0,0.631125,5.31125,234.85025,0.792333481386563,0.55,16.33653492750222,20.31533472373763
espn:401705445,2025-03-03,1.0,9.0,265.0,0.672375,7.50825,221.42725,0.8672246686956522,0.55,16.425146329256858,20.021069088275482
espn:401705446,2025-03-03,0.0,-24.0,220.0,0.512,0.403625,229.810125,0.5475554793625697,0.55,16.289381874686804,20.052563987789068
espn:401705447,2025-03-03,0.0,-28.0,240.0,0.34075,-6.2225,225.82175,0.2044963759289969,0.55,15.893819356907263,19.86983208126078
espn:401705448,2025-03-04,1.0,13.0,217.0,0.60625,4.486,224.43425,0.7074101255684729,0.55,16.165002443550698,19.9677972480066
espn:401705449,2025-03-04,0.0,-1.0,227.0,0.569125,2.67525,213.50925,0.567870882572549,0.55,15.79613204039204,19.487673397240112
espn:401705450,2025-03-04,0.0,-6.0,248.0,0.399,-4.268875,229.290375,0.3771382610236469,0.55,16.365308772961633,20.663290090384326
espn:401705451,2025-03-04,0.0,-12.0,216.0,0.58825,3.666,224.85325,0.6716318682952787,0.55,16.344882807778095,19.86591841414587
espn:401705452,2025-03-04,0.0,-22.0,256.0,0.26575,-10.643375,236.769875,0.10101220754870871,0.55,16.74393005268999,20.937643551373565
espn:401705453,2025-03-04,1.0,14.0,238.0,0.7185,9.1275,219.43,0.880987859256388,0.55,15.983616416505997,19.76402919447348
espn:401705454,2025-03-04,1.0,14.0,240.0,0.626625,5.174,218.65825,0.6684589979416299,0.55,15.97345372798256,19.770766473192182
espn:401705455,2025-03-04,1.0,2.0,236.0,0.47,-1.19525,226.9095,0.4158747242552404,0.55,16.322702822679215,19.898305449208483
espn:401705456,2025-03-04,1.0,21.0,251.0,0.668125,7.109375,228.706375,0.8782835722393196,0.55,16.273895111784856,20.15519559218851
espn:401705457,2025-03-05,1.0,10.0,246.0,0.7365,10.361625,223.816875,0.7570805878218443,0.55,16.589141097699272,20.302717557863403
espn:401705458,2025-03-05,0.0,-15.0,235.0,0.272,-9.558875,212.218875,0.09162798987564673,0.55,16.02127597085747,19.64208412400209
espn:401705459,2025-03-05,1.0,5.0,219.0,0.69575,8.25675,223.322,0.9180679958791841,0.55,16.181720533908006,20.706975056729075
espn:401705460,2025-03-05,1.0,3.0,247.0,0.438125,-2.31825,228.27825,0.4681076060407123,0.55,16.4079543800408,20.376550908765203
espn:401705461,2025-03-05,0.0,-17.0,223.0,0.34475,-6.59325,235.82475,0.2857559444410432,0.55,16.498660686173892,20.467817114619233
espn:401705462,2025-03-05,1.0,6.0,226.0,0.602125,4.044125,236.035125,0.710321606593346,0.55,16.044763257348954,20.32196204194799
espn:401705463,2025-03-05,1.0,30.0,244.0,0.54,1.633125,225.654625,0.7510320607249756,0.55,16.607935685520193,20.00734467912659
espn:401705464,2025-03-05,1.0,8.0,238.0,0.497,-0.262875,218.851625,0.3728446231375091,0.55,15.81206886319355,19.731734841604148
espn:401705465,2025-03-06,1.0,6.0,242.0,0.4005,-3.925625,236.169375,0.31000002879048644,0.55,16.544752743978226,20.310913005312564
espn:401705466,2025-03-06,1.0,18.0,228.0,0.734,9.79475,223.18175,0.9234330890856911,0.55,16.11058262253417,19.854507471541567
espn:401705467,2025-03-06,0.0,-2.0,240.0,0.32825,-7.0045,218.504,0.21444144380985836,0.55,16.29127771999483,20.1731810580285
espn:401705468,2025-03-06,0.0,-12.0,206.0,0.42775,-3.066375,224.494875,0.4478329742444487,0.55,16.333277973492493,20.295448350168936
espn:401705469,2025-03-06,1.0,4.0,222.0,0.548625,2.134625,228.207875,0.7072826305017594,0.55,16.229702742483457,19.893269288489886
espn:401705510,2025-03-06,0.0,-2.0,248.0,0.532875,1.142375,219.435625,0.58535361171183,0.55,16.27577507707006,19.846759328902415
espn:401705470,2025-03-07,0.0,-1.0,235.0,0.161375,-16.025375,224.555125,0.031892619895727996,0.55,16.02285028043934,20.15650543210244
espn:401705471,2025-03-07,1.0,9.0,227.0,0.557125,2.307125,227.506875,0.7009516516324116,0.55,16.209944455005854,19.9502369092293
espn:401705472,2025-03-07,0.0,-11.0,233.0,0.472125,-0.961875,231.849625,0.43300331451210344,0.55,16.425458029667695,19.95880162633456
espn:401705473,2025-03-07,0.0,-2.0,210.0,0.427,-2.974625,218.927625,0.3353658677474808,0.55,16.524904874442544,20.167086722166268
espn:401705474,2025-03-07,1.0,18.0,196.0,0.786,12.996875,228.027625,0.8565327719959677,0.55,16.269484172350854,20.223256707547748
espn:401705475,2025-03-07,1.0,8.0,290.0,0.67225,6.89725,237.54575,0.860992398780836,0.55,15.811955680354659,20.21815166966308
espn:401705476,2025-03-07,1.0,18.0,236.0,0.629,5.446375,230.696375,0.7465703451303718,0.55,16.35990905718534,20.42824483061075
espn:401705477,2025-03-07,1.0,10.0,200.0,0.548375,1.90525,220.52275,0.4952474074811302,0.55,15.999195993471048,19.687914628967185
espn:401705478,2025-03-08,1.0,3.0,207.0,0.4225,-2.947375,207.444625,0.3805477037353919,0.55,15.957438880013767,19.39851627340027
espn:401705479,2025-03-08,1.0,29.0,263.0,0.644625,5.8205,224.271,0.7601670518087372,0.55,15.987683689327858,20.126296455135503
espn:401705480,2025-03-08,1.0,2.0,238.0,0.4085,-3.577125,237.226875,0.38693585164710814,0.55,16.531191782033595,20.4508655742092
espn:401705481,2025-03-08,0.0,-1.0,235.0,0.6015,4.04275,219.09425,0.7729106226834281,0.55,16.15850155297514,19.9668254096013
espn:401705482,2025-03-08,0.0,-5.0,223.0,0.566,2.357875,221.354375,0.6767334756311089,0.55,16.46000609004672,19.982931300471783
espn:401705483,2025-03-08,0.0,-2.0,220.0,0.674625,7.119125,219.005375,0.8548597938095204,0.55,16.072396654960173,20.036306947872777
espn:401705484,2025-03-08,1.0,10.0,212.0,0.61875,5.22625,227.72025,0.5998247705700459,0.55,16.87988628331068,20.254098102297718
espn:401705485,2025-03-08,1.0,5.0,225.0,0.56425,2.67475,226.68825,0.5742956713539358,0.55,16.486311365417674,20.34344026799548
espn:401705486,2025-03-09,1.0,24.0,230.0,0.627375,5.42225,236.61125,0.7585678564939974,0.55,16.390834479595604,20.527362797921704
espn:401705487,2025-03-09,0.0,-9.0,241.0,0.533,1.199875,231.768375,0.6165108661902119,0.55,16.30141634902854,20.613471926373176
espn:401705488,2025-03-09,0.0,-12.0,212.0,0.3685,-5.4645,231.294,0.2627077823881057,0.55,16.32254544334308,20.619258328077663
espn:401705489,2025-03-09,0.0,-3.0,211.0,0.346,-6.39225,229.66475,0.29443792805998553,0.55,16.327029427838365,20.378232441443494
espn:401705490,2025-03-09,1.0,4.0,248.0,0.58525,3.288875,229.593125,0.6304017994107322,0.55,15.92485247135354,20.1953603021678
espn:401705491,2025-03-09,1.0,17.0,265.0,0.681125,7.53225,226.0315,0.8509348925725247,0.55,16.565052367484384,20.52435766960808
espn:401705492,2025-03-09,0.0,-7.0,231.0,0.488625,-0.464375,218.918125,0.49746760502776105,0.55,15.946080423081247,19.98498615171837
espn:401705493,2025-03-09,1.0,1.0,221.0,0.512375,0.562375,225.687375,0.5755716776101742,0.55,16.047370792730348,20.00099099068281
espn:401705494,2025-03-10,1.0,9.0,255.0,0.610625,4.653375,226.870125,0.7345666158124807,0.55,16.351719362482193,20.621130121416115
espn:401705495,2025-03-10,1.0,6.0,222.0,0.8355,15.59675,226.6415,0.9478622339397705,0.55,16.224445735910365,20.251524084621384
espn:401705496,2025-03-10,1.0,3.0,219.0,0.32225,-7.35925,218.3125,0.13369529000930147,0.55,15.96116973901036,19.819695854124504
espn:401705497,2025-03-10,0.0,-3.0,207.0,0.7195,9.208375,213.811875,0.8476817130963207,0.55,16.003826256847923,19.91220063138113
espn:401705498,2025-03-10,1.0,15.0,223.0,0.626125,5.190625,223.405125,0.7488061688554328,0.55,16.36264150769597,19.856038092589746
espn:401705499,2025-03-10,1.0,18.0,224.0,0.383625,-4.6495,236.084,0.35798707743410607,0.55,16.6882338715036,20.65240770467211
espn:401705500,2025-03-10,1.0,13.0,181.0,0.640875,5.7395,213.697,0.7695000883846541,0.55,16.021606965282853,19.69035146969195
espn:401705501,2025-03-10,1.0,2.0,238.0,0.5715,3.20425,227.32825,0.7691971856706705,0.55,16.19071591800375,19.850409364481628
espn:401705502,2025-03-10,0.0,-13.0,267.0,0.66525,6.95225,228.279,0.7880417088687328,0.55,16.201796812005142,20.07933412740572
espn:401705503,2025-03-10,0.0,-4.0,262.0,0.487,-0.5195,222.501,0.5875783119274463,0.55,16.24039315256869,19.78468470812714
espn:401705504,2025-03-10,1.0,10.0,250.0,0.681,7.48,219.34625,0.7205180516061096,0.55,16.194948286425614,20.049772091909176
espn:401705505,2025-03-10,0.0,-29.0,237.0,0.497625,-0.090375,225.372875,0.5682526095239248,0.55,16.07686092990093,19.877131061457913
espn:401705506,2025-03-11,1.0,5.0,213.0,0.848625,16.306625,220.751625,0.9638511066085114,0.55,15.904420961147093,19.981420991995915
espn:401705507,2025-03-11,1.0,20.0,226.0,0.784875,12.75275,221.16575,0.9198829052622055,0.55,16.090754097850727,20.052020520074777
espn:401705508,2025-03-11,1.0,1.0,229.0,0.48225,-0.7,229.21825,0.5241647543958895,0.55,16.49303640934561,20.10992583122822
espn:401705509,2025-03-11,1.0,7.0,247.0,0.389375,-4.472375,224.376125,0.3006353530278392,0.55,16.334173895834923,20.14383044468889
espn:401705511,2025-03-12,1.0,13.0,233.0,0.69325,8.034,224.04825,0.8600719558503866,0.55,16.213037778282022,20.018402082521472
espn:401705512,2025-03-12,0.0,-6.0,230.0,0.4685,-1.2295,230.1435,0.5237010183816001,0.55,16.859510068504363,20.721405786046468
espn:401705513,2025-03-12,1.0,13.0,223.0,0.503,0.111,224.89625,0.6951925181426449,0.55,16.224477772797496,20.0565634129454
espn:401705514,2025-03-12,0.0,-15.0,223.0,0.50825,0.388375,213.895375,0.4091365821247284,0.55,15.98352401253788,19.865697284751295
espn:401705515,2025-03-12,1.0,7.0,215.0,0.58175,3.283375,227.368125,0.734834013896496,0.55,16.12111421736646,20.124005788718485
espn:401705516,2025-03-12,1.0,7.0,237.0,0.691125,8.02,233.20925,0.8865132140174795,0.55,16.164354301981877,20.231756335956103
espn:401705517,2025-03-12,1.0,10.0,242.0,0.490625,-0.42,231.7015,0.5339643382851011,0.55,16.46450272556083,20.223072163991308
espn:401705518,2025-03-12,0.0,-20.0,210.0,0.545375,2.0085,233.063,0.6463124044524037,0.55,16.287968803690656,20.176781978303676
espn:401705519,2025-03-12,0.0,-1.0,227.0,0.39825,-4.29375,223.95875,0.448898974124241,0.55,16.279871342780936,19.90867394975115
espn:401705520,2025-03-13,0.0,-4.0,254.0,0.75125,11.20325,225.47875,0.9233633888240155,0.55,16.262016770299432,20.22376815624378
espn:401705521,2025-03-13,1.0,20.0,232.0,0.52175,0.883875,228.037875,0.46215947899164445,0.55,16.510379764995562,20.504120085591946
espn:401705522,2025-03-13,1.0,6.0,226.0,0.60025,4.105125,222.195875,0.7433922906605458,0.55,16.390601689211262,20.19623747098392
espn:401705523,2025-03-13,1.0,26.0,234.0,0.5505,2.224625,229.647875,0.7421284816212215,0.55,16.487386651903783,20.460031353455328
espn:401705707,2025-03-13,0.0,-20.0,206.0,0.519875,0.728625,217.789375,0.605450372172873,0.55,16.039746899791623,19.975022205478897
espn:401705524,2025-03-14,0.0,-12.0,194.0,0.34075,-6.92,222.32525,0.1725319472407467,0.55,16.490682217543334,20.413101489913284
espn:401705525,2025-03-14,0.0,-12.0,212.0,0.396375,-4.336875,231.620125,0.2835278030380239,0.55,16.28171183366095,20.046790765216638
espn:401705526,2025-03-14,0.0,-23.0,219.0,0.45925,-1.719875,228.335875,0.487430185407968,0.55,16.151436622925374,20.127793296443976
espn:401705527,2025-03-14,1.0,37.0,229.0,0.5955,4.097625,224.175875,0.7815906370876385,0.55,16.36088611168035,20.30507800980767
espn:401705528,2025-03-14,0.0,-9.0,257.0,0.37275,-5.148875,236.091875,0.24912386316127477,0.55,16.535619469326665,20.64943543984617
espn:401705529,2025-03-14,1.0,7.0,229.0,0.7345,9.86575,210.6885,0.8809381757630026,0.55,15.728730938556359,19.61517187663672
espn:401705530,2025-03-14,0.0,-11.0,279.0,0.66375,6.700875,222.893625,0.8077523399385698,0.55,16.104212158139717,19.789045185641854
espn:401705531,2025-03-14,1.0,5.0,257.0,0.63,5.133,228.8465,0.6383336793470364,0.55,15.940696691173821,20.17549101632969
espn:401705532,2025-03-14,0.0,-8.0,244.0,0.50975,0.10775,227.64925,0.3744157906455426,0.55,16.112887386731778,20.096062411266043
espn:401705533,2025-03-14,1.0,16.0,228.0,0.537625,1.310375,229.556375,0.46403142125141966,0.55,16.14542636040854,19.94149121453496
espn:401705534,2025-03-15,0.0,-2.0,228.0,0.28,-9.6255,215.35825,0.1213433725851599,0.55,16.381834443980928,20.030112504364524
espn:401705535,2025-03-15,0.0,-6.0,220.0,0.31625,-7.7545,230.274,0.30284217668567387,0.55,16.50311272911871,20.251751134161214
espn:401705536,2025-03-15,1.0,3.0,231.0,0.604875,4.218875,221.746125,0.722401470119219,0.55,16.30032879221689,20.054966279811467
espn:401705537,2025-03-15,1.0,34.0,216.0,0.593375,4.016625,216.757625,0.8203028238824195,0.55,16.029717670919066,19.609924256849514
espn:401705538,2025-03-15,1.0,7.0,245.0,0.5755,3.181875,229.193375,0.6540105688694499,0.55,16.5171364492873,20.461964253447785
espn:401705539,2025-03-15,1.0,4.0,234.0,0.53475,1.556625,229.614875,0.5981099445635244,0.55,16.271540910724312,20.203930403126392
espn:401705540,2025-03-15,1.0,3.0,191.0,0.5525,2.013125,227.679625,0.646148097532932,0.55,16.113114308983693,20.268448013091064
espn:401705541,2025-03-15,0.0,-3.0,249.0,0.787375,12.504,229.29025,0.9264890296906122,0.55,16.01738848876433,20.24302361154331
espn:401705542,2025-03-16,0.0,-5.0,255.0,0.57325,3.084625,228.062375,0.6815330708208232,0.55,16.472954003741254,20.25204272065845
espn:401705543,2025-03-16,1.0,11.0,203.0,0.58625,3.436125,230.800125,0.7815884841261476,0.55,16.429331087551162,20.705136439646445
espn:401705544,2025-03-16,1.0,8.0,236.0,0.3995,-3.9965,220.177,0.3948712870621221,0.55,16.168557070746914,20.11808691203018
espn:401705545,2025-03-16,0.0,-5.0,211.0,0.764125,11.536,221.801,0.9487919430986484,0.55,15.977060242735522,19.967665086333955
espn:401705546,2025-03-16,1.0,3.0,207.0,0.5745,2.769,221.16025,0.6613527646947659,0.55,16.197372904270615,19.757671166853143
espn:401705547,2025-03-16,1.0,26.0,230.0,0.754125,11.375125,228.473375,0.9444117775698545,0.55,16.589474260336733,20.19373767060905
espn:401705548,2025-03-16,0.0,-16.0,226.0,0.37975,-5.041625,223.512375,0.31894229013397535,0.55,16.412819451860642,20.274092997206434
espn:401748706,2025-03-16,1.0,35.0,211.0,0.754625,10.891625,217.216875,0.9009512765716257,0.55,15.946845451667707,19.48216082046278
espn:401705550,2025-03-17,1.0,21.0,211.0,0.63225,5.483125,220.100375,0.8483925942669612,0.55,16.175806478638865,19.7429557022087
espn:401705551,2025-03-17,1.0,7.0,281.0,0.703,8.573375,218.880375,0.8529256220489234,0.55,16.252949458771322,19.89702402017385
espn:401705552,2025-03-17,0.0,-2.0,262.0,0.561375,2.487,226.24325,0.7846333266162381,0.55,16.694155594099392,20.366168747152717
espn:401705553,2025-03-17,0.0,-46.0,208.0,0.406125,-3.91625,228.909,0.25380090310004094,0.55,16.03884303612639,20.01181448544834
